"Percentage of students in primary education who are female (%)","Developing countries","2010",47.54741,
"Percentage of students in primary education who are female (%)","Developing countries","2011",47.54568,
"Percentage of students in primary education who are female (%)","Developing countries","2012",47.54951,‡
"Percentage of students in primary education who are female (%)","Ireland","1999",48.52901,
"Percentage of students in primary education who are female (%)","Ireland","2000",48.49368,
"Percentage of students in primary education who are female (%)","Ireland","2001",48.5049,
"Percentage of students in primary education who are female (%)","Ireland","2002",48.53962,
"Percentage of students in primary education who are female (%)","Ireland","2003",48.48107,
"Percentage of students in primary education who are female (%)","Ireland","2004",48.47973,
"Percentage of students in primary education who are female (%)","Ireland","2005",48.50218,
"Percentage of students in primary education who are female (%)","Ireland","2006",48.48523,
"Percentage of students in primary education who are female (%)","Ireland","2007",48.53983,
"Percentage of students in primary education who are female (%)","Ireland","2008",48.74487,
"Percentage of students in primary education who are female (%)","Ireland","2009",48.81605,
"Percentage of students in primary education who are female (%)","Ireland","2010",48.81102,
"Percentage of students in primary education who are female (%)","Ireland","2011",48.71995,
"Percentage of students in primary education who are female (%)","Ireland","2012",48.82589,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","1999",48.69342,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","2000",48.72934,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","2001",48.75926,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","2002",48.79108,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","2003",48.90411,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","2004",48.98155,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","2006",49.01107,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","2007",48.97738,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","2008",48.86452,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","2009",48.72477,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","2010",48.67999,
"Percentage of students in primary education who are female (%)","Bolivia (Plurinational State of)","2011",48.63205,
"Percentage of students in primary education who are female (%)","Brazil","1999",47.73136,
"Percentage of students in primary education who are female (%)","Brazil","2000",47.69871,
"Percentage of students in primary education who are female (%)","Brazil","2001",47.75299,
"Percentage of students in primary education who are female (%)","Brazil","2002",47.73741,
"Percentage of students in primary education who are female (%)","Brazil","2003",47.7199,
"Percentage of students in primary education who are female (%)","Brazil","2004",47.70676,+
"Percentage of students in primary education who are female (%)","Brazil","2005",47.59256,
"Percentage of students in primary education who are female (%)","Brazil","2007",47.20861,
"Percentage of students in primary education who are female (%)","Brazil","2008",47.17788,
"Percentage of students in primary education who are female (%)","Brazil","2009",47.20053,
"Percentage of students in primary education who are female (%)","Brazil","2010",47.23665,
"Percentage of students in primary education who are female (%)","Brazil","2011",47.33328,
"Percentage of students in primary education who are female (%)","Brazil","2012",47.42665,
